correct,skill,student,problem,skill_name
1,46,27,46,46
1,47,27,47,47
0,48,27,48,48
0,49,27,49,49
0,0,28,0,0
0,1,28,1,1
0,2,28,2,2
0,3,28,3,3
0,4,28,4,4
0,5,28,5,5
0,6,28,6,6
1,7,28,7,7
1,8,28,8,8
0,9,28,9,9
0,10,28,10,10
0,11,28,11,11
0,12,28,12,12
0,13,28,13,13
1,14,28,14,14
0,15,28,15,15
0,16,28,16,16
0,17,28,17,17
1,18,28,18,18
0,19,28,19,19
0,20,28,20,20
0,21,28,21,21
1,22,28,22,22
0,23,28,23,23
0,24,28,24,24
0,25,28,25,25
0,26,28,26,26
1,27,28,27,27
0,28,28,28,28
0,29,28,29,29
0,30,28,30,30
1,31,28,31,31
0,32,28,32,32
0,33,28,33,33
1,34,28,34,34
0,35,28,35,35
0,36,28,36,36
0,37,28,37,37
0,38,28,38,38
0,39,28,39,39
1,40,28,40,40
1,41,28,41,41
1,42,28,42,42
0,43,28,43,43
1,44,28,44,44
1,45,28,45,45
1,46,28,46,46
1,47,28,47,47
0,48,28,48,48
0,49,28,49,49
1,0,29,0,0
1,1,29,1,1
1,2,29,2,2
0,3,29,3,3
1,4,29,4,4
1,5,29,5,5
1,6,29,6,6
1,7,29,7,7
1,8,29,8,8
1,9,29,9,9
0,10,29,10,10
1,11,29,11,11
1,12,29,12,12
0,13,29,13,13
1,14,29,14,14
1,15,29,15,15
0,16,29,16,16
1,17,29,17,17
1,18,29,18,18
1,19,29,19,19
1,20,29,20,20
1,21,29,21,21
1,22,29,22,22
1,23,29,23,23
1,24,29,24,24
1,25,29,25,25
0,26,29,26,26
1,27,29,27,27
0,28,29,28,28
1,29,29,29,29
1,30,29,30,30
1,31,29,31,31
1,32,29,32,32
1,33,29,33,33
1,34,29,34,34
1,35,29,35,35
1,36,29,36,36
0,37,29,37,37
1,38,29,38,38
1,39,29,39,39
1,40,29,40,40
1,41,29,41,41
1,42,29,42,42
1,43,29,43,43
1,44,29,44,44
1,45,29,45,45
1,46,29,46,46
1,47,29,47,47
1,48,29,48,48
1,49,29,49,49
1,0,30,0,0
1,1,30,1,1
1,2,30,2,2
1,3,30,3,3
1,4,30,4,4
1,5,30,5,5
1,6,30,6,6
1,7,30,7,7
1,8,30,8,8
1,9,30,9,9
1,10,30,10,10
1,11,30,11,11
1,12,30,12,12
1,13,30,13,13
1,14,30,14,14
1,15,30,15,15
1,16,30,16,16
1,17,30,17,17
1,18,30,18,18
1,19,30,19,19
1,20,30,20,20
1,21,30,21,21
1,22,30,22,22
1,23,30,23,23
1,24,30,24,24
1,25,30,25,25
1,26,30,26,26
1,27,30,27,27
1,28,30,28,28
1,29,30,29,29
1,30,30,30,30
1,31,30,31,31
1,32,30,32,32
1,33,30,33,33
1,34,30,34,34
1,35,30,35,35
1,36,30,36,36
1,37,30,37,37
1,38,30,38,38
1,39,30,39,39
1,40,30,40,40
1,41,30,41,41
1,42,30,42,42
1,43,30,43,43
1,44,30,44,44
1,45,30,45,45
1,46,30,46,46
1,47,30,47,47
1,48,30,48,48
1,49,30,49,49
0,0,31,0,0
1,1,31,1,1
0,2,31,2,2
0,3,31,3,3
0,4,31,4,4
0,5,31,5,5
0,6,31,6,6
0,7,31,7,7
0,8,31,8,8
1,9,31,9,9
0,10,31,10,10
0,11,31,11,11
1,12,31,12,12
0,13,31,13,13
1,14,31,14,14
1,15,31,15,15
0,16,31,16,16
0,17,31,17,17
0,18,31,18,18
0,19,31,19,19
0,20,31,20,20
0,21,31,21,21
0,22,31,22,22
0,23,31,23,23
1,24,31,24,24
0,25,31,25,25
0,26,31,26,26
0,27,31,27,27
0,28,31,28,28
1,29,31,29,29
0,30,31,30,30
1,31,31,31,31
0,32,31,32,32
1,33,31,33,33
1,34,31,34,34
0,35,31,35,35
0,36,31,36,36
0,37,31,37,37
0,38,31,38,38
0,39,31,39,39
1,40,31,40,40
0,41,31,41,41
1,42,31,42,42
1,43,31,43,43
1,44,31,44,44
1,45,31,45,45
0,46,31,46,46
1,47,31,47,47
0,48,31,48,48
0,49,31,49,49
0,0,32,0,0
1,1,32,1,1
0,2,32,2,2
0,3,32,3,3
0,4,32,4,4
1,5,32,5,5
0,6,32,6,6
1,7,32,7,7
1,8,32,8,8
0,9,32,9,9
0,10,32,10,10
0,11,32,11,11
0,12,32,12,12
0,13,32,13,13
0,14,32,14,14
1,15,32,15,15
1,16,32,16,16
1,17,32,17,17
1,18,32,18,18
1,19,32,19,19
1,20,32,20,20
1,21,32,21,21
1,22,32,22,22
1,23,32,23,23
0,24,32,24,24
1,25,32,25,25
1,26,32,26,26
1,27,32,27,27
0,28,32,28,28
1,29,32,29,29
1,30,32,30,30
1,31,32,31,31
0,32,32,32,32
1,33,32,33,33
1,34,32,34,34
0,35,32,35,35
1,36,32,36,36
0,37,32,37,37
1,38,32,38,38
1,39,32,39,39
1,40,32,40,40
1,41,32,41,41
1,42,32,42,42
1,43,32,43,43
1,44,32,44,44
1,45,32,45,45
0,46,32,46,46
0,47,32,47,47
1,48,32,48,48
1,49,32,49,49
0,0,33,0,0
0,1,33,1,1
0,2,33,2,2
1,3,33,3,3
1,4,33,4,4
1,5,33,5,5
0,6,33,6,6
1,7,33,7,7
1,8,33,8,8
0,9,33,9,9
0,10,33,10,10
0,11,33,11,11
0,12,33,12,12
0,13,33,13,13
1,14,33,14,14
0,15,33,15,15
1,16,33,16,16
1,17,33,17,17
1,18,33,18,18
1,19,33,19,19
1,20,33,20,20
1,21,33,21,21
1,22,33,22,22
1,23,33,23,23
0,24,33,24,24
1,25,33,25,25
1,26,33,26,26
1,27,33,27,27
1,28,33,28,28
1,29,33,29,29
0,30,33,30,30
1,31,33,31,31
0,32,33,32,32
0,33,33,33,33
1,34,33,34,34
0,35,33,35,35
1,36,33,36,36
0,37,33,37,37
1,38,33,38,38
1,39,33,39,39
1,40,33,40,40
1,41,33,41,41
0,42,33,42,42
1,43,33,43,43
1,44,33,44,44
1,45,33,45,45
0,46,33,46,46
0,47,33,47,47
1,48,33,48,48
1,49,33,49,49
1,0,34,0,0
1,1,34,1,1
1,2,34,2,2
1,3,34,3,3
1,4,34,4,4
1,5,34,5,5
1,6,34,6,6
1,7,34,7,7
1,8,34,8,8
1,9,34,9,9
1,10,34,10,10
1,11,34,11,11
1,12,34,12,12
1,13,34,13,13
1,14,34,14,14
1,15,34,15,15
1,16,34,16,16
1,17,34,17,17
1,18,34,18,18
1,19,34,19,19
1,20,34,20,20
1,21,34,21,21
1,22,34,22,22
1,23,34,23,23
1,24,34,24,24
1,25,34,25,25
1,26,34,26,26
1,27,34,27,27
1,28,34,28,28
1,29,34,29,29
1,30,34,30,30
1,31,34,31,31
0,32,34,32,32
1,33,34,33,33
1,34,34,34,34
1,35,34,35,35
1,36,34,36,36
1,37,34,37,37
1,38,34,38,38
1,39,34,39,39
1,40,34,40,40
1,41,34,41,41
1,42,34,42,42
1,43,34,43,43
1,44,34,44,44
1,45,34,45,45
1,46,34,46,46
1,47,34,47,47
1,48,34,48,48
1,49,34,49,49
0,0,35,0,0
0,1,35,1,1
0,2,35,2,2
0,3,35,3,3
1,4,35,4,4
0,5,35,5,5
0,6,35,6,6
0,7,35,7,7
0,8,35,8,8
0,9,35,9,9
0,10,35,10,10
0,11,35,11,11
0,12,35,12,12
0,13,35,13,13
0,14,35,14,14
1,15,35,15,15
0,16,35,16,16
1,17,35,17,17
0,18,35,18,18
1,19,35,19,19
0,20,35,20,20
0,21,35,21,21
0,22,35,22,22
1,23,35,23,23
1,24,35,24,24
1,25,35,25,25
0,26,35,26,26
1,27,35,27,27
0,28,35,28,28
1,29,35,29,29
0,30,35,30,30
0,31,35,31,31
0,32,35,32,32
0,33,35,33,33
1,34,35,34,34
0,35,35,35,35
1,36,35,36,36
0,37,35,37,37
1,38,35,38,38
0,39,35,39,39
1,40,35,40,40
1,41,35,41,41
0,42,35,42,42
1,43,35,43,43
1,44,35,44,44
1,45,35,45,45
1,46,35,46,46
0,47,35,47,47
1,48,35,48,48
1,49,35,49,49
0,0,36,0,0
1,1,36,1,1
1,2,36,2,2
0,3,36,3,3
0,4,36,4,4
0,5,36,5,5
1,6,36,6,6
0,7,36,7,7
1,8,36,8,8
1,9,36,9,9
1,10,36,10,10
1,11,36,11,11
1,12,36,12,12
0,13,36,13,13
1,14,36,14,14
0,15,36,15,15
0,16,36,16,16
1,17,36,17,17
1,18,36,18,18
1,19,36,19,19
0,20,36,20,20
0,21,36,21,21
1,22,36,22,22
1,23,36,23,23
1,24,36,24,24
1,25,36,25,25
0,26,36,26,26
1,27,36,27,27
0,28,36,28,28
1,29,36,29,29
1,30,36,30,30
1,31,36,31,31
0,32,36,32,32
0,33,36,33,33
1,34,36,34,34
0,35,36,35,35
1,36,36,36,36
1,37,36,37,37
1,38,36,38,38
1,39,36,39,39
1,40,36,40,40
1,41,36,41,41
1,42,36,42,42
1,43,36,43,43
1,44,36,44,44
1,45,36,45,45
1,46,36,46,46
1,47,36,47,47
1,48,36,48,48
1,49,36,49,49
1,0,37,0,0
1,1,37,1,1
1,2,37,2,2
0,3,37,3,3
0,4,37,4,4
1,5,37,5,5
1,6,37,6,6
1,7,37,7,7
0,8,37,8,8
1,9,37,9,9
1,10,37,10,10
1,11,37,11,11
1,12,37,12,12
1,13,37,13,13
0,14,37,14,14
1,15,37,15,15
0,16,37,16,16
1,17,37,17,17
1,18,37,18,18
1,19,37,19,19
0,20,37,20,20
0,21,37,21,21
1,22,37,22,22
1,23,37,23,23
1,24,37,24,24
0,25,37,25,25
0,26,37,26,26
1,27,37,27,27
1,28,37,28,28
0,29,37,29,29
1,30,37,30,30
0,31,37,31,31
1,32,37,32,32
1,33,37,33,33
0,34,37,34,34
1,35,37,35,35
1,36,37,36,36
1,37,37,37,37
1,38,37,38,38
0,39,37,39,39
1,40,37,40,40
1,41,37,41,41
1,42,37,42,42
1,43,37,43,43
0,44,37,44,44
1,45,37,45,45
1,46,37,46,46
1,47,37,47,47
1,48,37,48,48
0,49,37,49,49
0,0,38,0,0
0,1,38,1,1
0,2,38,2,2
1,3,38,3,3
0,4,38,4,4
0,5,38,5,5
1,6,38,6,6
0,7,38,7,7
0,8,38,8,8
0,9,38,9,9
0,10,38,10,10
0,11,38,11,11
1,12,38,12,12
1,13,38,13,13
0,14,38,14,14
1,15,38,15,15
0,16,38,16,16
1,17,38,17,17
1,18,38,18,18
1,19,38,19,19
0,20,38,20,20
0,21,38,21,21
1,22,38,22,22
1,23,38,23,23
0,24,38,24,24
1,25,38,25,25
0,26,38,26,26
1,27,38,27,27
1,28,38,28,28
0,29,38,29,29
0,30,38,30,30
1,31,38,31,31
0,32,38,32,32
1,33,38,33,33
1,34,38,34,34
0,35,38,35,35
1,36,38,36,36
0,37,38,37,37
1,38,38,38,38
1,39,38,39,39
1,40,38,40,40
1,41,38,41,41
0,42,38,42,42
1,43,38,43,43
1,44,38,44,44
1,45,38,45,45
0,46,38,46,46
0,47,38,47,47
1,48,38,48,48
0,49,38,49,49
0,0,39,0,0
0,1,39,1,1
1,2,39,2,2
1,3,39,3,3
0,4,39,4,4
1,5,39,5,5
0,6,39,6,6
1,7,39,7,7
1,8,39,8,8
0,9,39,9,9
0,10,39,10,10
1,11,39,11,11
0,12,39,12,12
0,13,39,13,13
1,14,39,14,14
0,15,39,15,15
1,16,39,16,16
1,17,39,17,17
1,18,39,18,18
1,19,39,19,19
1,20,39,20,20
1,21,39,21,21
1,22,39,22,22
1,23,39,23,23
0,24,39,24,24
1,25,39,25,25
1,26,39,26,26
1,27,39,27,27
0,28,39,28,28
1,29,39,29,29
1,30,39,30,30
1,31,39,31,31
0,32,39,32,32
0,33,39,33,33
1,34,39,34,34
0,35,39,35,35
1,36,39,36,36
0,37,39,37,37
1,38,39,38,38
1,39,39,39,39
1,40,39,40,40
1,41,39,41,41
0,42,39,42,42
1,43,39,43,43
1,44,39,44,44
1,45,39,45,45
1,46,39,46,46
0,47,39,47,47
1,48,39,48,48
1,49,39,49,49
1,0,40,0,0
1,1,40,1,1
1,2,40,2,2
1,3,40,3,3
1,4,40,4,4
1,5,40,5,5
1,6,40,6,6
1,7,40,7,7
1,8,40,8,8
1,9,40,9,9
1,10,40,10,10
1,11,40,11,11
1,12,40,12,12
1,13,40,13,13
1,14,40,14,14
1,15,40,15,15
1,16,40,16,16
1,17,40,17,17
1,18,40,18,18
1,19,40,19,19
1,20,40,20,20
1,21,40,21,21
1,22,40,22,22
1,23,40,23,23
1,24,40,24,24
1,25,40,25,25
1,26,40,26,26
1,27,40,27,27
1,28,40,28,28
1,29,40,29,29
1,30,40,30,30
1,31,40,31,31
1,32,40,32,32
1,33,40,33,33
1,34,40,34,34
1,35,40,35,35
1,36,40,36,36
1,37,40,37,37
1,38,40,38,38
1,39,40,39,39
1,40,40,40,40
1,41,40,41,41
1,42,40,42,42
1,43,40,43,43
1,44,40,44,44
1,45,40,45,45
1,46,40,46,46
1,47,40,47,47
1,48,40,48,48
1,49,40,49,49
0,0,41,0,0
1,1,41,1,1
1,2,41,2,2
0,3,41,3,3
0,4,41,4,4
0,5,41,5,5
0,6,41,6,6
0,7,41,7,7
0,8,41,8,8
0,9,41,9,9
0,10,41,10,10
1,11,41,11,11
1,12,41,12,12
0,13,41,13,13
1,14,41,14,14
0,15,41,15,15
0,16,41,16,16
1,17,41,17,17
0,18,41,18,18
0,19,41,19,19
0,20,41,20,20
0,21,41,21,21
1,22,41,22,22
1,23,41,23,23
1,24,41,24,24
1,25,41,25,25
0,26,41,26,26
1,27,41,27,27
1,28,41,28,28
1,29,41,29,29
1,30,41,30,30
0,31,41,31,31
0,32,41,32,32
1,33,41,33,33
1,34,41,34,34
0,35,41,35,35
1,36,41,36,36
1,37,41,37,37
0,38,41,38,38
1,39,41,39,39
1,40,41,40,40
1,41,41,41,41
1,42,41,42,42
1,43,41,43,43
0,44,41,44,44
0,45,41,45,45
0,46,41,46,46
1,47,41,47,47
0,48,41,48,48
1,49,41,49,49
0,0,42,0,0
0,1,42,1,1
1,2,42,2,2
0,3,42,3,3
1,4,42,4,4
0,5,42,5,5
1,6,42,6,6
0,7,42,7,7
1,8,42,8,8
0,9,42,9,9
0,10,42,10,10
1,11,42,11,11
1,12,42,12,12
0,13,42,13,13
1,14,42,14,14
1,15,42,15,15
0,16,42,16,16
1,17,42,17,17
1,18,42,18,18
1,19,42,19,19
0,20,42,20,20
0,21,42,21,21
0,22,42,22,22
0,23,42,23,23
1,24,42,24,24
1,25,42,25,25
0,26,42,26,26
1,27,42,27,27
0,28,42,28,28
1,29,42,29,29
0,30,42,30,30
0,31,42,31,31
1,32,42,32,32
1,33,42,33,33
0,34,42,34,34
1,35,42,35,35
0,36,42,36,36
1,37,42,37,37
1,38,42,38,38
0,39,42,39,39
1,40,42,40,40
1,41,42,41,41
0,42,42,42,42
1,43,42,43,43
0,44,42,44,44
1,45,42,45,45
1,46,42,46,46
1,47,42,47,47
0,48,42,48,48
1,49,42,49,49
1,0,43,0,0
1,1,43,1,1
1,2,43,2,2
1,3,43,3,3
1,4,43,4,4
1,5,43,5,5
1,6,43,6,6
1,7,43,7,7
1,8,43,8,8
1,9,43,9,9
1,10,43,10,10
1,11,43,11,11
1,12,43,12,12
1,13,43,13,13
1,14,43,14,14
1,15,43,15,15
1,16,43,16,16
1,17,43,17,17
1,18,43,18,18
1,19,43,19,19
1,20,43,20,20
1,21,43,21,21
1,22,43,22,22
1,23,43,23,23
1,24,43,24,24
1,25,43,25,25
1,26,43,26,26
1,27,43,27,27
1,28,43,28,28
1,29,43,29,29
1,30,43,30,30
1,31,43,31,31
0,32,43,32,32
1,33,43,33,33
1,34,43,34,34
1,35,43,35,35
1,36,43,36,36
1,37,43,37,37
1,38,43,38,38
1,39,43,39,39
1,40,43,40,40
1,41,43,41,41
1,42,43,42,42
1,43,43,43,43
1,44,43,44,44
1,45,43,45,45
1,46,43,46,46
1,47,43,47,47
1,48,43,48,48
1,49,43,49,49
1,0,44,0,0
1,1,44,1,1
1,2,44,2,2
1,3,44,3,3
0,4,44,4,4
1,5,44,5,5
1,6,44,6,6
0,7,44,7,7
0,8,44,8,8
0,9,44,9,9
0,10,44,10,10
1,11,44,11,11
1,12,44,12,12
1,13,44,13,13
1,14,44,14,14
1,15,44,15,15
1,16,44,16,16
1,17,44,17,17
1,18,44,18,18
1,19,44,19,19
1,20,44,20,20
1,21,44,21,21
1,22,44,22,22
1,23,44,23,23
1,24,44,24,24
1,25,44,25,25
1,26,44,26,26
1,27,44,27,27
0,28,44,28,28
1,29,44,29,29
1,30,44,30,30
0,31,44,31,31
1,32,44,32,32
1,33,44,33,33
1,34,44,34,34
0,35,44,35,35
1,36,44,36,36
1,37,44,37,37
1,38,44,38,38
1,39,44,39,39
0,40,44,40,40
1,41,44,41,41
1,42,44,42,42
1,43,44,43,43
1,44,44,44,44
1,45,44,45,45
1,46,44,46,46
1,47,44,47,47
1,48,44,48,48
1,49,44,49,49
1,0,45,0,0
1,1,45,1,1
1,2,45,2,2
1,3,45,3,3
0,4,45,4,4
1,5,45,5,5
1,6,45,6,6
1,7,45,7,7
1,8,45,8,8
1,9,45,9,9
1,10,45,10,10
1,11,45,11,11
1,12,45,12,12
1,13,45,13,13
1,14,45,14,14
1,15,45,15,15
1,16,45,16,16
1,17,45,17,17
1,18,45,18,18
1,19,45,19,19
1,20,45,20,20
1,21,45,21,21
1,22,45,22,22
1,23,45,23,23
1,24,45,24,24
0,25,45,25,25
0,26,45,26,26
1,27,45,27,27
1,28,45,28,28
1,29,45,29,29
1,30,45,30,30
1,31,45,31,31
1,32,45,32,32
0,33,45,33,33
1,34,45,34,34
1,35,45,35,35
1,36,45,36,36
1,37,45,37,37
1,38,45,38,38
1,39,45,39,39
1,40,45,40,40
1,41,45,41,41
1,42,45,42,42
1,43,45,43,43
1,44,45,44,44
1,45,45,45,45
1,46,45,46,46
1,47,45,47,47
1,48,45,48,48
1,49,45,49,49
1,0,46,0,0
1,1,46,1,1
1,2,46,2,2
1,3,46,3,3
0,4,46,4,4
0,5,46,5,5
1,6,46,6,6
1,7,46,7,7
0,8,46,8,8
1,9,46,9,9
1,10,46,10,10
1,11,46,11,11
1,12,46,12,12
1,13,46,13,13
1,14,46,14,14
1,15,46,15,15
0,16,46,16,16
0,17,46,17,17
0,18,46,18,18
0,19,46,19,19
0,20,46,20,20
1,21,46,21,21
0,22,46,22,22
0,23,46,23,23
1,24,46,24,24
1,25,46,25,25
0,26,46,26,26
0,27,46,27,27
1,28,46,28,28
0,29,46,29,29
1,30,46,30,30
1,31,46,31,31
1,32,46,32,32
1,33,46,33,33
1,34,46,34,34
1,35,46,35,35
1,36,46,36,36
1,37,46,37,37
1,38,46,38,38
1,39,46,39,39
1,40,46,40,40
0,41,46,41,41
1,42,46,42,42
1,43,46,43,43
1,44,46,44,44
1,45,46,45,45
0,46,46,46,46
1,47,46,47,47
1,48,46,48,48
0,49,46,49,49
0,0,47,0,0
1,1,47,1,1
0,2,47,2,2
0,3,47,3,3
0,4,47,4,4
0,5,47,5,5
1,6,47,6,6
1,7,47,7,7
0,8,47,8,8
0,9,47,9,9
0,10,47,10,10
1,11,47,11,11
0,12,47,12,12
0,13,47,13,13
1,14,47,14,14
0,15,47,15,15
0,16,47,16,16
0,17,47,17,17
0,18,47,18,18
0,19,47,19,19
0,20,47,20,20
0,21,47,21,21
0,22,47,22,22
0,23,47,23,23
0,24,47,24,24
1,25,47,25,25
0,26,47,26,26
0,27,47,27,27
1,28,47,28,28
0,29,47,29,29
1,30,47,30,30
0,31,47,31,31
0,32,47,32,32
0,33,47,33,33
0,34,47,34,34
0,35,47,35,35
0,36,47,36,36
0,37,47,37,37
0,38,47,38,38
0,39,47,39,39
0,40,47,40,40
0,41,47,41,41
0,42,47,42,42
0,43,47,43,43
0,44,47,44,44
0,45,47,45,45
0,46,47,46,46
0,47,47,47,47
0,48,47,48,48
0,49,47,49,49
1,0,48,0,0
1,1,48,1,1
1,2,48,2,2
1,3,48,3,3
1,4,48,4,4
1,5,48,5,5
1,6,48,6,6
1,7,48,7,7
1,8,48,8,8
1,9,48,9,9
1,10,48,10,10
1,11,48,11,11
1,12,48,12,12
1,13,48,13,13
1,14,48,14,14
1,15,48,15,15
1,16,48,16,16
1,17,48,17,17
1,18,48,18,18
1,19,48,19,19
1,20,48,20,20
1,21,48,21,21
1,22,48,22,22
1,23,48,23,23
1,24,48,24,24
1,25,48,25,25
1,26,48,26,26
1,27,48,27,27
1,28,48,28,28
1,29,48,29,29
1,30,48,30,30
1,31,48,31,31
1,32,48,32,32
1,33,48,33,33
1,34,48,34,34
1,35,48,35,35
1,36,48,36,36
1,37,48,37,37
1,38,48,38,38
1,39,48,39,39
1,40,48,40,40
1,41,48,41,41
1,42,48,42,42
1,43,48,43,43
1,44,48,44,44
1,45,48,45,45
1,46,48,46,46
1,47,48,47,47
1,48,48,48,48
1,49,48,49,49
0,0,49,0,0
1,1,49,1,1
0,2,49,2,2
1,3,49,3,3
1,4,49,4,4
0,5,49,5,5
0,6,49,6,6
0,7,49,7,7
0,8,49,8,8
0,9,49,9,9
1,10,49,10,10
1,11,49,11,11
0,12,49,12,12
1,13,49,13,13
1,14,49,14,14
1,15,49,15,15
1,16,49,16,16
1,17,49,17,17
1,18,49,18,18
1,19,49,19,19
0,20,49,20,20
0,21,49,21,21
1,22,49,22,22
1,23,49,23,23
1,24,49,24,24
1,25,49,25,25
0,26,49,26,26
1,27,49,27,27
1,28,49,28,28
1,29,49,29,29
0,30,49,30,30
0,31,49,31,31
1,32,49,32,32
1,33,49,33,33
1,34,49,34,34
0,35,49,35,35
1,36,49,36,36
1,37,49,37,37
1,38,49,38,38
1,39,49,39,39
1,40,49,40,40
1,41,49,41,41
1,42,49,42,42
1,43,49,43,43
1,44,49,44,44
1,45,49,45,45
1,46,49,46,46
1,47,49,47,47
1,48,49,48,48
1,49,49,49,49
1,0,50,0,0
1,1,50,1,1
1,2,50,2,2
1,3,50,3,3
0,4,50,4,4
0,5,50,5,5
1,6,50,6,6
0,7,50,7,7
1,8,50,8,8
1,9,50,9,9
1,10,50,10,10
0,11,50,11,11
1,12,50,12,12
0,13,50,13,13
0,14,50,14,14
1,15,50,15,15
1,16,50,16,16
1,17,50,17,17
1,18,50,18,18
1,19,50,19,19
1,20,50,20,20
1,21,50,21,21
1,22,50,22,22
0,23,50,23,23
1,24,50,24,24
1,25,50,25,25
0,26,50,26,26
1,27,50,27,27
1,28,50,28,28
1,29,50,29,29
1,30,50,30,30
1,31,50,31,31
0,32,50,32,32
1,33,50,33,33
0,34,50,34,34
1,35,50,35,35
1,36,50,36,36
1,37,50,37,37
1,38,50,38,38
0,39,50,39,39
1,40,50,40,40
1,41,50,41,41
1,42,50,42,42
1,43,50,43,43
0,44,50,44,44
1,45,50,45,45
1,46,50,46,46
1,47,50,47,47
0,48,50,48,48
1,49,50,49,49
0,0,51,0,0
1,1,51,1,1
0,2,51,2,2
0,3,51,3,3
0,4,51,4,4
0,5,51,5,5
0,6,51,6,6
1,7,51,7,7
0,8,51,8,8
0,9,51,9,9
1,10,51,10,10
1,11,51,11,11
1,12,51,12,12
0,13,51,13,13
0,14,51,14,14
1,15,51,15,15
0,16,51,16,16
0,17,51,17,17
0,18,51,18,18
0,19,51,19,19
0,20,51,20,20
1,21,51,21,21
0,22,51,22,22
0,23,51,23,23
1,24,51,24,24
1,25,51,25,25
1,26,51,26,26
1,27,51,27,27
0,28,51,28,28
0,29,51,29,29
1,30,51,30,30
0,31,51,31,31
1,32,51,32,32
1,33,51,33,33
1,34,51,34,34
0,35,51,35,35
1,36,51,36,36
1,37,51,37,37
0,38,51,38,38
1,39,51,39,39
0,40,51,40,40
1,41,51,41,41
1,42,51,42,42
1,43,51,43,43
1,44,51,44,44
1,45,51,45,45
1,46,51,46,46
1,47,51,47,47
0,48,51,48,48
0,49,51,49,49
0,0,52,0,0
1,1,52,1,1
1,2,52,2,2
1,3,52,3,3
1,4,52,4,4
1,5,52,5,5
0,6,52,6,6
1,7,52,7,7
1,8,52,8,8
0,9,52,9,9
0,10,52,10,10
0,11,52,11,11
0,12,52,12,12
0,13,52,13,13
1,14,52,14,14
1,15,52,15,15
1,16,52,16,16
1,17,52,17,17
1,18,52,18,18
1,19,52,19,19
1,20,52,20,20
1,21,52,21,21
1,22,52,22,22
1,23,52,23,23
0,24,52,24,24
1,25,52,25,25
1,26,52,26,26
1,27,52,27,27
0,28,52,28,28
1,29,52,29,29
0,30,52,30,30
1,31,52,31,31
0,32,52,32,32
1,33,52,33,33
1,34,52,34,34
0,35,52,35,35
1,36,52,36,36
0,37,52,37,37
1,38,52,38,38
1,39,52,39,39
1,40,52,40,40
1,41,52,41,41
1,42,52,42,42
1,43,52,43,43
1,44,52,44,44
1,45,52,45,45
0,46,52,46,46
1,47,52,47,47
1,48,52,48,48
1,49,52,49,49
1,0,53,0,0
1,1,53,1,1
1,2,53,2,2
0,3,53,3,3
1,4,53,4,4
0,5,53,5,5
1,6,53,6,6
1,7,53,7,7
1,8,53,8,8
1,9,53,9,9
1,10,53,10,10
1,11,53,11,11
1,12,53,12,12
1,13,53,13,13
1,14,53,14,14
1,15,53,15,15
0,16,53,16,16
1,17,53,17,17
1,18,53,18,18
1,19,53,19,19
0,20,53,20,20
0,21,53,21,21
0,22,53,22,22
1,23,53,23,23
1,24,53,24,24
1,25,53,25,25
1,26,53,26,26
1,27,53,27,27
1,28,53,28,28
1,29,53,29,29
1,30,53,30,30
1,31,53,31,31
1,32,53,32,32
1,33,53,33,33
1,34,53,34,34
1,35,53,35,35
1,36,53,36,36
1,37,53,37,37
1,38,53,38,38
1,39,53,39,39
1,40,53,40,40
1,41,53,41,41
1,42,53,42,42
1,43,53,43,43
1,44,53,44,44
1,45,53,45,45
1,46,53,46,46
1,47,53,47,47
1,48,53,48,48
1,49,53,49,49
1,0,54,0,0
1,1,54,1,1
1,2,54,2,2
0,3,54,3,3
0,4,54,4,4
1,5,54,5,5
1,6,54,6,6
0,7,54,7,7
0,8,54,8,8
1,9,54,9,9
1,10,54,10,10
1,11,54,11,11
1,12,54,12,12
1,13,54,13,13
0,14,54,14,14
1,15,54,15,15
1,16,54,16,16
0,17,54,17,17
0,18,54,18,18
0,19,54,19,19
0,20,54,20,20
0,21,54,21,21
0,22,54,22,22
0,23,54,23,23
1,24,54,24,24
0,25,54,25,25
0,26,54,26,26
0,27,54,27,27
1,28,54,28,28
1,29,54,29,29
1,30,54,30,30
1,31,54,31,31
1,32,54,32,32
1,33,54,33,33
1,34,54,34,34
0,35,54,35,35
0,36,54,36,36
1,37,54,37,37
0,38,54,38,38
0,39,54,39,39
0,40,54,40,40
0,41,54,41,41
1,42,54,42,42
0,43,54,43,43
1,44,54,44,44
0,45,54,45,45
1,46,54,46,46
1,47,54,47,47
0,48,54,48,48
1,49,54,49,49
1,0,55,0,0
1,1,55,1,1
1,2,55,2,2
1,3,55,3,3
1,4,55,4,4
1,5,55,5,5
1,6,55,6,6
1,7,55,7,7
1,8,55,8,8
1,9,55,9,9
1,10,55,10,10
1,11,55,11,11
1,12,55,12,12
1,13,55,13,13
1,14,55,14,14
1,15,55,15,15
1,16,55,16,16
1,17,55,17,17
1,18,55,18,18
1,19,55,19,19
1,20,55,20,20
1,21,55,21,21
1,22,55,22,22
1,23,55,23,23
1,24,55,24,24
1,25,55,25,25
1,26,55,26,26
1,27,55,27,27
1,28,55,28,28
1,29,55,29,29
1,30,55,30,30
1,31,55,31,31
1,32,55,32,32
1,33,55,33,33
1,34,55,34,34
1,35,55,35,35
1,36,55,36,36
1,37,55,37,37
1,38,55,38,38
1,39,55,39,39
1,40,55,40,40
1,41,55,41,41
1,42,55,42,42
1,43,55,43,43
